ID,COD_PLAN,ANHO,ANHO_SIES,PLAN_NOMBRE,JORNADA_USACH,JORNADA_SIES,ESTADO_JORNADA,LLAVE,SIES,SIES_CAR,LLAVE_SIES,PROGRAMA_SIES,OBSERVACIÓN,COD_PLAN2,COD_CARRERA,Nombre_carrera,REPLICA_COD_SIES,DURACIÓN,DURACION_TOTAL,COD_DEPTO_2,COD_FAC_,depto,FACULTAD_,COD_FAC,FACULTAD,COD_DEPTO_2_CR,nombre_depto_cr,comparacion_cod_depto,ANHO_PLAN
2012-6434,6434,2012,2012-I71S1C149J1V1,PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES / LICENCIATURA EN EDUCACION EN HISTORIA Y CIENCIAS SOCIALES,1,1,OK,64342012,I71S1C149J1V1,I71S1C149J,2012I71S1C149J1V1,PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES,INORMADA SIN LICENCIATURA,6434,PEDHS,PEDAGOGÍA EN HISTORIA Y CIENCIAS SOCIALES,I71S1C149J1V1,10,10,58,55,DEPARTAMENTO DE HISTORIA,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,58,Departamento de Historia,TRUE,2012-6434
2012-6334,6334,2012,2012-I71S1C42J1V1,LICENCIATURA EN EDUCACION EN HISTORIA Y GEOGRAFIA,1,1,OK,63342012,I71S1C42J1V1,I71S1C42J,2012I71S1C42J1V1,PEDAGOGIA EN HISTORIA Y GEOGRAFIA,ESTE AÑO FUE INFORMADO CON ESTE NOMBRE,6334,LHG,LICENCIATURA EN EDUCACIÓN EN HISTORIA Y GEOGRAFÍA,I71S1C42J1V1,10,10,58,55,DEPARTAMENTO DE HISTORIA,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,58,Departamento de Historia,TRUE,2012-6334
2012-6335,6335,2012,2012-I71S1C43J1V1,PEDAGOGIA EN INGLES / LICENCIATURA EN EDUCACION EN INGLES,1,1,OK,63352012,I71S1C43J1V1,I71S1C43J,2012I71S1C43J1V1,PEDAGOGIA EN INGLES,INFORMADO SIN LICENCIIATURA,6335,PEDINGLES,PEDAGOGÍA EN INGLÉS,I71S1C43J1V1,10,10,56,55,DPTO.LINGÜÍSTICA Y LITERATURA,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,56,Departamento de Lingüística y Literatura,TRUE,2012-6335
2012-4500,4500,2012,2012-I71S1C44J1V1,PEDAGOGIA EN MATEMATICA Y COMPUTACION / LICENCIATURA EN EDUCACION EN MATEMATICA Y COMPUTACION,1,1,OK,45002012,I71S1C44J1V1,I71S1C44J,2012I71S1C44J1V1,PEDAGOGIA EN MATEMATICA Y COMPUTACION,SOLO APARECE COMO PEDAGOGÍA,4500,PEDMATCOMP,PEDAGOGÍA EN MATEMÁTICA Y COMPUTACIÓN,I71S1C44J1V1,9,8,51,50,DPTO MATEMÁT Y CS DE LA COMP,FACULTAD DE CIENCIA,50,Facultad de Ciencia,51,Departamento de Matemática y Ciencia de la Computación,TRUE,2012-4500
2012-4503,4503,2012,2012-I71S1C44J1V1,PEDAGOGIA EN MATEMATICA Y COMPUTACION,1,1,OK,45032012,I71S1C44J1V1,I71S1C44J,2012I71S1C44J1V1,PEDAGOGIA EN MATEMATICA Y COMPUTACION,SIN OBSERVACIONES,4503,PEDMATCOMP,PEDAGOGÍA EN MATEMÁTICA Y COMPUTACIÓN,I71S1C44J1V1,9,10,51,50,DPTO MATEMÁT Y CS DE LA COMP,FACULTAD DE CIENCIA,50,Facultad de Ciencia,51,Departamento de Matemática y Ciencia de la Computación,TRUE,2012-4503
2012-4180,4180,2012,2012-I71S1C145J1V1,PEDAGOGIA EN QUIMICA Y BIOLOGIA / LICENCIATURA EN EDUCACION EN QUIMICA Y BIOLOGIA,1,1,OK,41802012,I71S1C145J1V1,I71S1C145J,2012I71S1C145J1V1,PEDAGOGIA EN QUIMICA Y BIOLOGIA,SOLO APARECE COMO PEDAGOGÍA,4180,PEDQUIMBIO,PEDAGOGÍA EN QUÍMICA Y BIOLOGÍA,I71S1C145J1V1,9,9,96,95,DECANATO FAC DE QUÍMIC Y BIOLO,FACULTAD DE QUÍMICA Y BIOLOGÍA,95,Facultad de Química y Biología,96,Departamento de Química de los Materiales,TRUE,2012-4180
2012-6449,6449,2012,2012-I71S1C70J2V1,PROGRAMA DE REGULARIZACION ENSEÑANZA TECNICO PROFESIONAL (V) -SDT-,2,2,OK,64492012,I71S1C70J2V1,I71S1C70J,2012I71S1C70J2V1,PEDAGOGIA PARA LA FORMACION PROFESIONAL,ESTE AÑO FUE INFORMADO CON ESTE NOMBRE,6449,PRE,PROGRAMA DE REGULARIZACIÓN DE TÍTULO DE PROFESOR DE ESTADO PARA LA EDUCACIÓN TÉCNICO PROFESIONAL,I71S1C70J2V1,4,6,59,55,DEPARTAMENTO DE EDUCACIÓN,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,59,Departamento de Educación,TRUE,2012-6449
2012-6549,6549,2012,2012-I71S1C70J2V1,PROGRAMA DE REGULARIZACION ENSEÑANZA TECNICO PROFESIONAL,2,2,OK,65492012,I71S1C70J2V1,I71S1C70J,2012I71S1C70J2V1,PEDAGOGIA PARA LA FORMACION PROFESIONAL,ESTE AÑO FUE INFORMADO CON ESTE NOMBRE,6549,PRE,PROGRAMA DE REGULARIZACIÓN DE TÍTULO DE PROFESOR DE ESTADO PARA LA EDUCACIÓN TÉCNICO PROFESIONAL,I71S1C70J2V1,4,4,59,55,DEPARTAMENTO DE EDUCACIÓN,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,59,Departamento de Educación,TRUE,2012-6549
2012-6649,6649,2012,2012-I71S1C70J2V1,PROGRAMA DE REGULARIZACION DE TITULO DE PROFESOR DE ESTADO PARA LA EDUCACION TECNICO PROFESIONAL,2,2,OK,66492012,I71S1C70J2V1,I71S1C70J,2012I71S1C70J2V1,PEDAGOGIA PARA LA FORMACION PROFESIONAL,ESTE AÑO FUE INFORMADO CON ESTE NOMBRE,6649,PRE,PROGRAMA DE REGULARIZACIÓN DE TÍTULO DE PROFESOR DE ESTADO PARA LA EDUCACIÓN TÉCNICO PROFESIONAL,I71S1C70J2V1,4,6,59,55,DEPARTAMENTO DE EDUCACIÓN,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,59,Departamento de Educación,TRUE,2012-6649
2012-5101,5101,2012,2012-I71S1C69J1V1,PERIODISMO,1,1,OK,51012012,I71S1C69J1V1,I71S1C69J,2012I71S1C69J1V1,PERIODISMO,SIN OBSERVACIONES,5101,PER,PERIODISMO,I71S1C69J1V1,10,10,71,55,ESCUELA DE PERIODISMO,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,71,Escuela de Periodismo,TRUE,2012-5101
2012-9838,9838,2012,2012-I71S1C412J2V1,POSTITULO EN ACUPUNTURA,2,2,OK,98382012,I71S1C412J2V1,I71S1C412J,2013I71S1C412J2V1,POSTITULO EN ACUPUNTURA,INFORMADO DEL 2013 EN ADELANTE,9838,POSACU,POSTÍTULO EN ACUPUNTURA,I71S1C412J2V1,2,2,83,83,DECANATO FAC CIENCIAS MÉDICAS,FACULTAD DE CIENCIAS MÉDICAS,83,Facultad de Ciencias Médicas,83,Facultad de Ciencias Médicas,TRUE,2012-9838
2012-9310,9310,2012,2012-I71S1C211J2V1,POSTITULO EN AUDITORIA DE GESTION,2,2,OK,93102012,I71S1C211J2V1,I71S1C211J,2012I71S1C211J2V1,POSTITULO EN AUDITORIA DE GESTION,SIN OBSERVACIONES,9310,POSAG,POSTÍTULO EN AUDITORÍA DE GESTIÓN,I71S1C211J2V1,2,1,63,60,DPTO DE CONTAB Y AUDITORÍA,FACULTAD DE ADMS Y ECONOMÍA,60,Facultad de Administración y Economía,63,Departamento de Contabilidad y Auditoría,TRUE,2012-9310
2012-9359,9359,2012,2012-I71S1C219J2V1,POSTITULO EN CONTABILIDAD INTERNACIONAL,2,2,OK,93592012,I71S1C219J2V1,I71S1C219J,2012I71S1C219J2V1,POSTITULO EN CONTABILIDAD INTERNACIONAL,SIN OBSERVACIONES,9359,POSCI,POSTÍTULO EN CONTABILIDAD INTERNACIONAL,I71S1C219J2V1,1,1,63,60,DPTO DE CONTAB Y AUDITORÍA,FACULTAD DE ADMS Y ECONOMÍA,60,Facultad de Administración y Economía,63,Departamento de Contabilidad y Auditoría,TRUE,2012-9359
2012-9315,9315,2012,2012-I71S1C297J2V1,POSTITULO DE LA AUDITORIA MODERNA EN AMBIENTE DE TECNOLOGIAS DE INFORMACION,2,2,OK,93152012,I71S1C297J2V1,I71S1C297J,2012I71S1C297J2V1,POSTITULO EN E-AUDITORIA: LA AUDITORIA MODERNA EN AMBIENTES DE TECNOLOGIAS DE INFORMACION.,CAMBIA DE CÓDIGO SIES EN EL AÑO 2019,9315,POSAM,POSTÍTULO DE LA AUDITORÍA MODERNA EN AMBIENTE DE TECNOLOGÍAS DE INFORMACIÓN,I71S1C297J2V1,2,2,63,60,DECAN FACULTAD DE ADM Y ECONOM,FACULTAD DE ADMS Y ECONOMÍA,60,Facultad de Administración y Economía,63,Departamento de Contabilidad y Auditoría,TRUE,2012-9315
2012-9451,9451,2012,2012-I71S1C223J2V1,POSTITULO EN EDUCACION TECNOLOGICA,2,2,OK,94512012,I71S1C223J2V1,I71S1C223J,2012I71S1C223J2V1,POSTITULO EN EDUCACION TECNOLOGICA,SIN OBSERVACIONES,9451,POSET,POSTÍTULO EN EDUCACIÓN TECNOLÓGICA,I71S1C223J2V1,2,1,59,55,DEPARTAMENTO DE EDUCACIÓN,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,59,Departamento de Educación,TRUE,2012-9451
2012-9453,9453,2012,2012-I71S1C312J2V1,POSTITULO PROCESOS PEDAGOGICOS,2,2,OK,94532012,I71S1C312J2V1,I71S1C312J,2012I71S1C312J2V1,POSTITULO EN ESPECIALISTA EN PROCESOS PEDAGOGICOS (MENCIONES DESARROLLO CURRICULAR-EVALUACION EDUCACIONAL),SIN OBSERVACIONES,9453,POSPP,POSTÍTULO PROCESOS PEDAGÓGICOS,I71S1C312J2V1,4,4,59,55,DEPARTAMENTO DE EDUCACIÓN,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,59,Departamento de Educación,TRUE,2012-9453
2012-9156,9156,2012,2012-I71S1C259J2V1,POSTITULO EN EXPERTOS PROFESIONALES EN PREVENCION DE RIESGOS,2,2,OK,91562012,I71S1C259J2V1,I71S1C259J,2012I71S1C259J2V1,POSTITULO EN EXPERTOS PROFESIONALES EN PREVENCION DE RIESGOS,SIN OBSERVACIONES,9156,POSEPR,POSTÍTULO EN EXPERTOS PROFESIONALES EN PREVENCIÓN DE RIESGOS,I71S1C259J2V1,2,4,46,40,DPTO DE INGENIERÍA INDUSTRIAL,FACULTAD DE INGENIERÍA,40,Facultad de Ingeniería,46,Departamento de Ingeniería Industrial,TRUE,2012-9156
2012-9158,9158,2012,2012-I71S1C347J2V1,POSTITULO EN INGENIERIA AMBIENTAL,2,2,OK,91582012,I71S1C347J2V1,I71S1C347J,2012I71S1C347J2V1,POSTITULO EN INGENIERIA AMBIENTAL,SIN OBSERVACIONES,9158,POSIAM,POSTÍTULO EN INGENIERÍA AMBIENTAL,I71S1C347J2V1,4,2,47,40,DPTO DE INGENIERÍA QUÍMICA,FACULTAD DE INGENIERÍA,40,Facultad de Ingeniería,47,Departamento de Ingeniería Química y Bioprocesos,TRUE,2012-9158
2012-9157,9157,2012,2012-I71S1C349J2V1,POSTITULO EN INGENIERIA DE LA CALIDAD,2,2,OK,91572012,I71S1C349J2V1,I71S1C349J,2012I71S1C349J2V1,POSTITULO EN INGENIERIA DE LA CALIDAD,SIN OBSERVACIONES,9157,POSIC,POSTÍTULO EN INGENIERÍA DE LA CALIDAD,I71S1C349J2V1,3,2,47,40,DPTO DE INGENIERÍA QUÍMICA,FACULTAD DE INGENIERÍA,40,Facultad de Ingeniería,47,Departamento de Ingeniería Química y Bioprocesos,TRUE,2012-9157
2012-9459,9459,2012,2012-I71S1C450J2V1,POSTITULO DE INTEGRACION DE TIC PARA LA INNOVACION EN EDUCACION,2,2,OK,94592012,I71S1C450J2V1,I71S1C450J,2014I71S1C450J2V1,POSTITULO EN INTEGRACION DE TIC PARA LA INNOVACION EN EDUCACION,INFORMADAO DESDE EL 2014 AL 2017,9459,POSIT,POSTÍTULO DE INTEGRACIÓN DE TIC PARA LA INNOVACIÓN EN EDUCACIÓN,I71S1C450J2V1,2,1,59,55,DEPARTAMENTO DE EDUCACIÓN,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,59,Departamento de Educación,TRUE,2012-9459
2012-9308,9308,2012,2012-I71S1C210J2V1,POSTITULO EN LEGISLACION TRIBUTARIA,2,2,OK,93082012,I71S1C210J2V1,I71S1C210J,2012I71S1C210J2V1,POSTITULO EN LEGISLACION TRIBUTARIA,SIN OBSERVACIONES,9308,POSLTRI,POSTÍTULO EN LEGISLACIÓN TRIBUTARIA,I71S1C210J2V1,2,1,63,60,DPTO DE CONTAB Y AUDITORÍA,FACULTAD DE ADMS Y ECONOMÍA,60,Facultad de Administración y Economía,63,Departamento de Contabilidad y Auditoría,TRUE,2012-9308
2012-9220,9220,2012,2012-I71S1C298J2V1,POSTITULO EN MATEMATICA PARA PROFESORES DE ESTADO,2,2,OK,92202012,I71S1C298J2V1,I71S1C298J,2012I71S1C298J2V1,POSTITULO EN MATEMATICA PARA PROFESORES DE ESTADO QUE SE DESEMPENEN EN LA EDUCACION MEDIA,SE HOMOLOGA A ESTE PROGRAMA,9220,POSMP,POSTÍTULO EN MATEMÁTICA PARA PROFESORES DE ESTADO,I71S1C298J2V1,3,2,51,50,DPTO MATEMÁT Y CS DE LA COMP,FACULTAD DE CIENCIA,50,Facultad de Ciencia,51,Departamento de Matemática y Ciencia de la Computación,TRUE,2012-9220
2012-9120,9120,2012,2012-I71S1C351J2V1,POSTITULO EN TELECOMUNICACIONES Y REDES,2,2,OK,91202012,I71S1C351J2V1,I71S1C351J,2012I71S1C351J2V1,POSTITULO EN TELECOMUNICACIONES Y REDES,SIN OBSERVACIONES,9120,POSTYR,POSTÍTULO EN TELECOMUNICACIONES Y REDES,I71S1C351J2V1,3,2,41,40,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40,Facultad de Ingeniería,41,Departamento de Ingeniería Eléctrica,TRUE,2012-9120
2012-9450,9450,2012,2012-I71S1C222J2V1,POSTITULO DE ESPECIALIZACION EN INGLES PARA LA EDUCACION GENERAL BASICA,2,2,OK,94502012,I71S1C222J2V1,I71S1C222J,2012I71S1C222J2V1,POSTITULO ESPECIALIZACION EN INGLES PARA LA EDUCACION GENERAL BASICA,SIN OBSERVACIONES,9450,POSEI,POSTÍTULO DE ESPECIALIZACIÓN EN INGLÉS PARA LA EDUCACIÓN GENERAL BÁSICA,I71S1C222J2V1,2,4,56,55,DPTO.LINGÜÍSTICA Y LITERATURA,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,56,Departamento de Lingüística y Literatura,TRUE,2012-9450
2012-9216,9216,2012,2012-I71S1C287J2V1,POSTITULO DE MENCION EN EDUCACION MATEMATICA PARA PROFESORES DE 2° CICLO DE ENSEÑANZA BASICA,2,2,OK,92162012,I71S1C287J2V1,I71S1C287J,2012I71S1C287J2V1,POSTITULO MENCION EN EDUCACION MATEMATICA PARA PROFESORES DE SEGUNDO CICLO DE ENSENANZA BASICA,SIN OBSERVACIONES,9216,POSEMP,POSTÍTULO DE MENCIÓN EN EDUCACIÓN MATEMÁTICA PARA PROFESORES DE  2° CICLO DE ENSEÑANZA BÁSICA,I71S1C287J2V1,3,2,51,50,DPTO MATEMÁT Y CS DE LA COMP,FACULTAD DE CIENCIA,50,Facultad de Ciencia,51,Departamento de Matemática y Ciencia de la Computación,TRUE,2012-9216
2012-5120,5120,2012,2012-I71S1C71J1V1,PSICOLOGIA,1,1,OK,51202012,I71S1C71J1V1,I71S1C71J,2012I71S1C71J1V1,PSICOLOGIA,SIN OBSERVACIONES,5120,PSI,PSICOLOGÍA,I71S1C71J1V1,11,11,82,55,ESCUELA DE PSICOLOGÍA,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,82,Escuela de Psicología,TRUE,2012-5120
2012-5121,5121,2012,2012-I71S1C71J1V1,PSICOLOGIA,1,1,OK,51212012,I71S1C71J1V1,I71S1C71J,2012I71S1C71J1V1,PSICOLOGIA,SIN OBSERVACIONES,5121,PSI,PSICOLOGÍA,I71S1C71J1V1,11,10,82,55,ESCUELA DE PSICOLOGÍA,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,82,Escuela de Psicología,TRUE,2012-5121
2012-5222,5222,2012,2012-I71S1C71J1V1,PSICOLOGIA,1,1,OK,52222012,I71S1C71J1V1,I71S1C71J,2012I71S1C71J1V1,PSICOLOGIA,APARECE EN MU 2021,5222,PSI,PSICOLOGÍA,I71S1C71J1V1,11,10,82,55,ESCUELA DE PSICOLOGÍA,FACULTAD DE HUMANIDADES,55,Facultad de Humanidades,82,Escuela de Psicología,TRUE,2012-5222
2012-6968,6968,2012,2012-I71S1C72J1V1,PUBLICIDAD,1,1,OK,69682012,I71S1C72J1V1,I71S1C72J,2012I71S1C72J1V1,PUBLICIDAD,SIN OBSERVACIONES,6968,PUB,PUBLICIDAD,I71S1C72J1V1,9,9,116,65,DEPTO DE PUBLICIDAD E IMAGEN,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,116,Departamento de Publicidad e Imagen,TRUE,2012-6968
2012-4440,4440,2012,2012-I71S1C73J1V1,QUIMICA Y LICENCIATURA EN QUIMICA,1,1,OK,44402012,I71S1C73J1V1,I71S1C73J,2012I71S1C73J1V1,QUIMICA Y LICENCIATURA EN QUIMICA,SIN OBSERVACIONES,4440,LQC,LICENCIATURA EN QUÍMICA,I71S1C73J1V1,10,10,96,95,DPTO QUÍMICA DE LOS MATERIALES,FACULTAD DE QUÍMICA Y BIOLOGÍA,95,Facultad de Química y Biología,96,Departamento de Química de los Materiales,TRUE,2012-4440
2012-9831,9831,2012,2012-I71S1C364J1V1,POSTITULO EN LA SUBESPECIALIDAD DE BRONCOPULMONAR,1,1,OK,98312012,I71S1C364J1V1,I71S1C364J,2012I71S1C364J1V1,SUBESPECIALIDAD DE BRONCOPULMONAR ADULTO,SIN OBSERVACIONES,9831,POSEBP,POSTÍTULO EN LA SUBESPECIALIDAD DE BRONCOPULMONAR,I71S1C364J1V1,4,4,83,83,DECANATO FAC CIENCIAS MÉDICAS,FACULTAD DE CIENCIAS MÉDICAS,83,Facultad de Ciencias Médicas,83,Facultad de Ciencias Médicas,TRUE,2012-9831
2012-9824,9824,2012,2012-I71S1C369J1V1,POSTITULO EN INFECTOLOGIA DE ADULTOS,2,1,NO,98242012,I71S1C369J1V1,I71S1C369J,2012I71S1C369J1V1,SUBESPECIALIDAD EN INFECTOLOGIA DE ADULTOS,SIN OBSERVACIONES,9824,POSIA,POSTÍTULO EN INFECTOLOGÍA DE ADULTOS,I71S1C369J1V1,4,4,84,83,ESCUELA DE MEDICINA,FACULTAD DE CIENCIAS MÉDICAS,83,Facultad de Ciencias Médicas,83,Facultad de Ciencias Médicas,FALSE,2012-9824
2012-9828,9828,2012,2012-I71S1C240J2V1,POSTITULO EN NEUMOLOGIA PEDIATRICA,2,2,OK,98282012,I71S1C240J2V1,I71S1C240J,2012I71S1C240J2V1,SUBESPECIALIDAD EN NEUMOLOGIA PEDIATRICA,SIN OBSERVACIONES,9828,POSNEUP,POSTÍTULO EN NEUMOLOGÍA PEDIÁTRICA,I71S1C240J2V1,6,5,83,83,DECANATO FAC CIENCIAS MÉDICAS,FACULTAD DE CIENCIAS MÉDICAS,83,Facultad de Ciencias Médicas,83,Facultad de Ciencias Médicas,TRUE,2012-9828
2012-6969,6969,2012,2012-I71S1C74J1V1,TECNICO UNIVERSITARIO EN ADMINISTRACION DE PERSONAL,1,1,OK,69692012,I71S1C74J1V1,I71S1C74J,2012I71S1C74J1V1,TECNICO UNIVERSITARIO EN ADMINISTRACION DE PERSONAL,SIN OBSERVACIONES,6969,TUP,TÉCNICO UNIVERSITARIO EN ADMINISTRACIÓN DE PERSONAL,I71S1C74J1V1,4,6,67,65,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,67,Departamento de Tecnologias de Gestión,TRUE,2012-6969
2012-6991,6991,2012,2012-I71S1C75J2V1,TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO (V),2,2,OK,69912012,I71S1C75J2V1,I71S1C75J,2012I71S1C75J2V1,TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO,SIN OBSERVACIONES,6991,TQF,TÉCNICO UNIVERSITARIO EN ANÁLISIS QUÍMICO Y FÍSICO,I71S1C75J2V1,6,6,96,95,DPTO QUÍMICA DE LOS MATERIALES,FACULTAD DE QUÍMICA Y BIOLOGÍA,95,Facultad de Química y Biología,96,Departamento de Química de los Materiales,TRUE,2012-6991
2012-6992,6992,2012,2012-I71S1C75J1V1,TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO,1,1,OK,69922012,I71S1C75J1V1,I71S1C75J,2012I71S1C75J1V1,TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO,SIN OBSERVACIONES,6992,TQF,TÉCNICO UNIVERSITARIO EN ANÁLISIS QUÍMICO Y FÍSICO,I71S1C75J1V1,6,6,96,95,DPTO QUÍMICA DE LOS MATERIALES,FACULTAD DE QUÍMICA Y BIOLOGÍA,95,Facultad de Química y Biología,96,Departamento de Química de los Materiales,TRUE,2012-6992
2012-6977,6977,2012,2012-I71S1C77J1V1,TECNICO UNIVERSITARIO EN CONSTRUCCIONES,1,1,OK,69772012,I71S1C77J1V1,I71S1C77J,2012I71S1C77J1V1,TECNICO UNIVERSITARIO EN CONSTRUCCIONES,SIN OBSERVACIONES,6977,TUC,TÉCNICO UNIVERSITARIO EN CONSTRUCCIONES,I71S1C77J1V1,4,4,68,65,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,68,Departamento de Tecnologías Industriales,TRUE,2012-6977
2012-6873,6873,2012,2012-I71S1C78J2V1,TECNICO UNIVERSITARIO EN CONTROL INDUSTRIAL (V),2,2,OK,68732012,I71S1C78J2V1,I71S1C78J,2012I71S1C78J2V1,TECNICO UNIVERSITARIO EN CONTROL INDUSTRIAL,SIN OBSERVACIONES,6873,TUI,TÉCNICO UNIVERSITARIO EN CONTROL INDUSTRIAL,I71S1C78J2V1,4,4,67,65,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,67,Departamento de Tecnologias de Gestión,TRUE,2012-6873
2012-6963,6963,2012,2012-I71S1C78J1V1,TECNICO UNIVERSITARIO EN CONTROL INDUSTRIAL,1,1,OK,69632012,I71S1C78J1V1,I71S1C78J,2011I71S1C78J1V1,TECNICO UNIVERSITARIO EN CONTROL INDUSTRIAL,"ESTE AÑO NO FUE INFORMADA ESTA CARRERA, PERO EL CÓDIGO SIES CORRESPONDE",6963,TUI,TÉCNICO UNIVERSITARIO EN CONTROL INDUSTRIAL,I71S1C78J1V1,4,4,67,65,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,67,Departamento de Tecnologias de Gestión,TRUE,2012-6963
2012-6369,6369,2012,2012-I71S1C79J1V1,TECNICO UNIVERSITARIO EN DIBUJO INDUSTRIAL,1,1,OK,63692012,I71S1C79J1V1,I71S1C79J,2011I71S1C79J1V1,TECNICO UNIVERSITARIO EN DIBUJO INDUSTRIAL,"ESTE AÑO NO FUE INFORMADA ESTA CARRERA, PERO EL CÓDIGO SIES CORRESPONDE",6369,TDU,TÉCNICO UNIVERSITARIO EN DIBUJO INDUSTRIAL,I71S1C79J1V1,4,4,67,65,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,67,Departamento de Tecnologias de Gestión,TRUE,2012-6369
2012-6964,6964,2012,2012-I71S1C80J1V1,TECNICO UNIVERSITARIO EN INDUSTRIA ALIMENTARIA,1,1,OK,69642012,I71S1C80J1V1,I71S1C80J,2012I71S1C80J1V1,TECNICO UNIVERSITARIO EN INDUSTRIA ALIMENTARIA,SIN OBSERVACIONES,6964,TUA,TÉCNICO UNIVERSITARIO EN INDUSTRIA ALIMENTARIA,I71S1C80J1V1,4,4,66,65,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,66,Departamento de Ciencia y Tecnología de los Alimentos,TRUE,2012-6964
2012-6865,6865,2012,2012-I71S1C748J2V1,TECNICO UNIVERSITARIO EN MANTENCION DE EQUIPOS INDUSTRIALES,1,2,ERR,68652012,I71S1C748J2V1,I71S1C748J,2019I71S1C748J2V1,TECNICO UNIVERSITARIO EN MANTENCION DE EQUIPOS INDUSTRIALES,0,6865,TME,TÉCNICO UNIVERSITARIO EN MANTENCIÓN DE EQUIPOS INDUSTRIALES,I71S1C748J2V1,5,4,68,65,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,68,Departamento de Tecnologías Industriales,TRUE,2012-6865
2012-6965,6965,2012,2012-I71S1C748J2V1,TECNICO UNIVERSITARIO EN MANTENCION DE EQUIPOS INDUSTRIALES,1,2,NO,69652012,I71S1C748J2V1,I71S1C748J,2019I71S1C748J2V1,TECNICO UNIVERSITARIO EN MANTENCION DE EQUIPOS INDUSTRIALES,"ESTE AÑO NO FUE INFORMADA ESTA CARRERA, PERO EL CÓDIGO SIES CORRESPONDE",6965,TME,TÉCNICO UNIVERSITARIO EN MANTENCIÓN DE EQUIPOS INDUSTRIALES,I71S1C748J2V1,5,4,68,65,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,68,Departamento de Tecnologías Industriales,TRUE,2012-6965
2012-6966,6966,2012,2012-I71S1C452J1V1,TECNICO UNIVERSITARIO EN PUBLICIDAD,1,1,OK,69662012,I71S1C452J1V1,I71S1C452J,2014I71S1C452J1V1,TECNICO UNIVERSITARIO EN PUBLICIDAD,"ESTE AÑO NO FUE INFORMADA ESTA CARRERA, PERO EL CÓDIGO SIES CORRESPONDE",6966,TPU,TÉCNICO UNIVERSITARIO EN PUBLICIDAD,I71S1C452J1V1,4,4,116,65,DEPTO DE PUBLICIDAD E IMAGEN,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,116,Departamento de Publicidad e Imagen,TRUE,2012-6966
2012-7059,7059,2012,2012-I71S1C102J2V1,TECNOLOGO EN ADMINISTRACION DE PERSONAL (V),2,2,OK,70592012,I71S1C102J2V1,I71S1C102J,2012I71S1C102J2V1,TECNOLOGO EN ADMINISTRACION DE PERSONAL,SIN OBSERVACIONES,7059,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J2V1,6,6,67,65,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,67,Departamento de Tecnologias de Gestión,TRUE,2012-7059
2012-7069,7069,2012,2012-I71S1C102J1V1,TECNOLOGO EN ADMINISTRACION DE PERSONAL,1,1,OK,70692012,I71S1C102J1V1,I71S1C102J,2012I71S1C102J1V1,TECNOLOGO EN ADMINISTRACION DE PERSONAL,SIN OBSERVACIONES,7069,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6,6,67,65,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65,Facultad Tecnológica,67,Departamento de Tecnologias de Gestión,TRUE,2012-7069
