Año;Código Único;Tipo Institución 1;Tipo Institución 2;Tipo Institución 3;Región Sede;Provincia Sede;Comuna Sede;Área del conocimiento;Cine-F 97 Área;Cine-F 97 Subárea;Área Carrera Genérica;Cine-F 13 Área;Cine-F 13 Subárea;Tipo de institución;Código IES;Nombre IES;Código Sede;Nombre Sede;Código Carrera;Nombre Carrera;Modalidad;Jornada;Versión;Tipo Carrera;Plan Especial;Duración Estudios;Duración Titulación;Duración Total;Régimen;Duración formal del Régimen;Nombre Título;Grado Académico;Nivel Global;Nivel Carrera;Demre;Año Inicio;Acreditación Carrera o Programa;Elegibilidad Beca Pedagogía;"Pedagogía Medicina Odontología, Otro";Requisito Ingreso;Semestres reconocidos;Área Actual o Área Origen del programa;Área destino de Administración de Empresas y Derecho;"Área destino de Agricultura, Silvicultura, Pesca y Veterinaria";Área destino de Artes y Humanidades;"Área destino de Ciencias naturales, matemáticas y estadística";"Área destino de Ciencias Sociales, Periodismo e Información";Área destino de Educación;"Área destino de Ingeniería, Industria y Construcción";Área destino de Salud y Bienestar;Área destino de Servicios;Área destino de Tecnología de la Información y la Comunicación (TIC);Ponderación Notas;Ponderación Ranking Notas;Ponderación Lenguaje;Ponderación Matemáticas;Ponderación Matemáticas 2;Ponderación Historia;Ponderación Ciencias;Ponderación Otros;Vacantes Semestre Uno;Vacantes Semestre Dos;Formato Valor;Matrícula Anual;Costo Titulación;Costo Certificado Diploma;Arancel Anual;Vigencia
OFE_2026;I71S1C122J2V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Industria y Producción;Ingeniería Civil en Minas;"Ingeniería, Industria y Construcción";Industria y Producción;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);122;PLAN ESPECIAL INGENIERIA CIVIL EN MINAS;Presencial;Vespertina;2;Plan Especial;TITULADOS;8;1;8;1;8;INGENIERO CIVIL EN MINAS;LICENCIADO EN CIENCIAS DE LA INGENIERIA;Pregrado;Profesional Con Licenciatura;0;1998;No Acreditada;No elegible;Otro;Título Profesional;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;6782000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C122J2V3;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Industria y Producción;Ingeniería Civil en Minas;"Ingeniería, Industria y Construcción";Industria y Producción;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);122;PLAN ESPECIAL INGENIERIA CIVIL EN MINAS;Presencial;Vespertina;3;Plan Especial;TITULADOS;5;1;5;1;5;INGENIERO CIVIL EN MINAS;LICENCIADO EN CIENCIAS DE LA INGENIERIA;Pregrado;Profesional Con Licenciatura;0;1998;No Acreditada;No elegible;Otro;Título Profesional;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;10;Monto en Pesos;212000;444000;444000;6782000;Vigente con estudiantes nuevos
OFE_2026;I71S1C123J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Servicios;Protección del Medio Ambiente;Ingeniería en Medio Ambiente;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);123;PLAN ESPECIAL INGENIERIA DE EJECUCION EN AMBIENTE;Presencial;Vespertina;1;Plan Especial;TITULADOS;6;1;6;1;6;INGENIERO DE EJECUCION EN AMBIENTE;LICENCIADO EN INGENIERIA APLICADA;Pregrado;Profesional Con Licenciatura;0;1995;No Acreditada;No elegible;Otro;Técnico de Nivel Superior;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;Monto en Pesos;212000;444000;444000;5760000;Vigente con estudiantes nuevos
OFE_2026;I71S1C124J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);124;PLAN ESPECIAL INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA;Presencial;Vespertina;1;Plan Especial;TRABAJADORES;8;1;8;1;8;INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA;LICENCIADO EN INGENIERIA APLICADA;Pregrado;Profesional Con Licenciatura;0;1992;No Acreditada;No elegible;Otro;Educación Media;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;Monto en Pesos;212000;444000;444000;5472000;Vigente con estudiantes nuevos
OFE_2026;I71S1C125J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Ingeniería en Electricidad;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);125;PLAN ESPECIAL INGENIERIA DE EJECUCION EN ELECTRICIDAD;Presencial;Vespertina;1;Plan Especial;TRABAJADORES;6;1;6;1;6;INGENIERO DE EJECUCION EN ELECTRICIDAD;LICENCIADO EN INGENIERIA APLICADA;Pregrado;Profesional Con Licenciatura;0;1995;No Acreditada;No elegible;Otro;Técnico de Nivel Superior;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;30;Monto en Pesos;212000;444000;444000;5760000;Vigente con estudiantes nuevos
OFE_2026;I71S1C126J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Ciencias Físicas;Ingeniería en Geomensura y Cartografía;"Ciencias naturales, matemáticas y estadística";Ciencias Físicas;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);126;PLAN ESPECIAL INGENIERIA DE EJECUCION EN GEOMENSURA;Presencial;Vespertina;1;Plan Especial;TITULADOS;6;1;6;1;6;INGENIERO DE EJECUCION EN GEOMENSURA;LICENCIADO EN INGENIERIA APLICADA;Pregrado;Profesional Con Licenciatura;0;1985;No Acreditada;No elegible;Otro;Técnico de Nivel Superior;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;Monto en Pesos;212000;444000;444000;6034000;Vigente con estudiantes nuevos
OFE_2026;I71S1C127J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Ingeniería Industrial;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);127;PLAN ESPECIAL INGENIERIA DE EJECUCION INDUSTRIAL;Presencial;Vespertina;1;Plan Especial;TITULADOS(AS) O CON ESTUDIOS INCOMPLETOS DE EDUCACION SUPERIOR;7;1;7;1;7;INGENIERO(A) DE EJECUCION INDUSTRIAL;LICENCIADO(A) EN INGENIERIA APLICADA;Pregrado;Profesional Con Licenciatura;0;1996;No Acreditada;No elegible;Otro;Educación Media;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;5760000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C127J4V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Ingeniería Industrial;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);127;PLAN ESPECIAL INGENIERIA DE EJECUCION INDUSTRIAL;No Presencial;A Distancia;1;Plan Especial;TITULADOS(AS) O CON ESTUDIOS INCOMPLETOS DE EDUCACION SUPERIOR;7;1;7;1;7;INGENIERO(A) DE EJECUCION INDUSTRIAL;LICENCIADO(A) EN INGENIERIA APLICADA;Pregrado;Profesional Con Licenciatura;0;2021;No Acreditada;No elegible;Otro;Educación Media;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;5760000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C128J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Ingeniería Mecánica;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);128;PLAN ESPECIAL INGENIERIA DE EJECUCION EN MECANICA;Presencial;Vespertina;1;Plan Especial;TITULADOS;6;1;6;1;6;INGENIERO DE EJECUCION EN MECANICA;LICENCIADO EN INGENIERIA APLICADA;Pregrado;Profesional Con Licenciatura;0;1998;No Acreditada;No elegible;Otro;Técnico de Nivel Superior;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;Monto en Pesos;212000;444000;444000;5760000;Vigente con estudiantes nuevos
OFE_2026;I71S1C133J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);133;PLAN ESPECIAL INGENIERIA COMERCIAL;Presencial;Vespertina;1;Plan Especial;TITULADOS;6;1;6;1;6;INGENIERO COMERCIAL MENCION EN ECONOMIA;LICENCIADO EN CIENCIAS ECONOMICAS;Pregrado;Profesional Con Licenciatura;0;1985;No Acreditada;No elegible;Otro;Técnico de Nivel Superior;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;6782000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C133J2V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);133;PLAN ESPECIAL INGENIERIA COMERCIAL;Presencial;Vespertina;2;Plan Especial;TECNICOS;8;1;8;1;8;INGENIERO COMERCIAL MENCION EN ECONOMIA;LICENCIADO EN CIENCIAS ECONOMICAS;Pregrado;Profesional Con Licenciatura;0;1985;No Acreditada;No elegible;Otro;Técnico de Nivel Superior;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;6782000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C137J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Periodismo e Información;Periodismo;"Ciencias Sociales, Periodismo e Información";Periodismo e Información;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);137;PROGRAMA ESPECIAL DE PERIODISMO / LICENCIATURA EN COMUNICACION SOCIAL;Presencial;Vespertina;1;Plan Especial;TITULADOS;8;1;8;1;8;PERIODISTA;LICENCIADO EN COMUNICACION SOCIAL;Pregrado;Profesional Con Licenciatura;0;2004;No Acreditada;No elegible;Otro;Licenciatura;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;5290000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C138J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Ciencias;Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);138;PLAN ESPECIAL PEDAGOGIA EN QUIMICA Y BIOLOGIA /LICENCIATURA EN EDUCACION EN QUIMICA Y BIOLOGIA;Presencial;Vespertina;1;Plan Especial;TITULADOS;4;1;4;2;6;PROFESOR DE ESTADO EN QUIMICA Y BIOLOGIA;LICENCIADO EN EDUCACION EN QUIMICA Y BIOLOGIA;Pregrado;Profesional Con Licenciatura;0;2004;No Acreditada;No elegible;Pedagogía;Título Profesional;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;2414500;Vigente sin estudiantes nuevos
OFE_2026;I71S1C141J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Ingeniería en Biotecnología y Bioingeniería;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);141;INGENIERIA EN BIOTECNOLOGIA;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;INGENIERO EN BIOTECNOLOGIA;LICENCIADO EN CIENCIAS DE LA INGENIERIA;Pregrado;Profesional Con Licenciatura;0;2006;No Acreditada;No elegible;Otro;Educación Media;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;208000;208000;6348000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C142J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Ciencias Sociales y del Comportamiento;Otros Profesionales de Ciencias Sociales;"Ciencias Sociales, Periodismo e Información";Ciencias Sociales y del Comportamiento;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);142;LICENCIATURA EN ESTUDIOS INTERNACIONALES / ANALISTA EN POLITICAS Y ASUNTOS INTERNACIONALES;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;ANALISTA EN POLITICAS Y ASUNTOS INTERNACIONALES;LICENCIADO EN ESTUDIOS INTERNACIONALES;Pregrado;Profesional Con Licenciatura;16057;2007;No Acreditada;No elegible;Otro;Educación Media;0;5;0;0;0;0;0;0;0;0;0;0;10;40;20;10;0;20;0;0;45;0;Monto en Pesos;212000;208000;208000;5523000;Vigente con estudiantes nuevos
OFE_2026;I71S1C145J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Ciencias;Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);145;PEDAGOGIA EN QUIMICA Y BIOLOGIA /LICENCIATURA EN EDUCACION EN QUIMICA Y BIOLOGIA;Presencial;Diurna;1;Plan Regular;NO APLICA;9;1;9;1;9;PROFESOR DE ESTADO EN QUIMICA Y BIOLOGIA;LICENCIADO EN EDUCACION DE QUIMICA Y BIOLOGIA;Pregrado;Profesional Con Licenciatura;0;1978;Acreditada;Programa de Pedagogía Elegible;Pedagogía;Educación Media;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;208000;208000;4494000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C145J1V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Ciencias;Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);145;PEDAGOGIA EN QUIMICA Y BIOLOGIA /LICENCIATURA EN EDUCACION EN QUIMICA Y BIOLOGIA;Presencial;Diurna;2;Plan Regular;NO APLICA;10;1;10;1;10;PROFESOR(A) DE ESTADO EN QUIMICA Y BIOLOGIA;LICENCIADO(A) EN EDUCACION DE QUIMICA Y BIOLOGIA;Pregrado;Profesional Con Licenciatura;16043;2025;Acreditada;Programa de Pedagogía Elegible;Pedagogía;Educación Media;0;6;0;0;0;0;0;0;0;0;0;0;10;40;15;20;0;0;15;0;25;0;Monto en Pesos;212000;208000;208000;4494000;Vigente con estudiantes nuevos
OFE_2026;I71S1C146J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Educación Básica;Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);146;PEDAGOGIA EN EDUCACION GENERAL BASICA / LICENCIATURA EN EDUCACION;Presencial;Diurna;1;Plan Regular;NO APLICA;9;1;9;1;9;PROFESOR DE EDUCACION GENERAL BASICA CON MENCION;LICENCIADO EN EDUCACION GENERAL BASICA;Pregrado;Profesional Con Licenciatura;0;2007;Acreditada;Programa de Pedagogía Elegible;Pedagogía;Educación Media;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;208000;208000;4494000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C146J1V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Educación Básica;Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);146;PEDAGOGIA EN EDUCACION GENERAL BASICA / LICENCIATURA EN EDUCACION;Presencial;Diurna;2;Plan Regular;NO APLICA;10;1;10;1;10;PROFESOR(A) DE EDUCACION GENERAL BASICA;LICENCIADO EN EDUCACION;Pregrado;Profesional Con Licenciatura;16056;2007;Acreditada;Programa de Pedagogía Elegible;Pedagogía;Educación Media;0;6;0;0;0;0;0;0;0;0;0;0;10;40;20;20;0;10;10;0;40;0;Monto en Pesos;212000;208000;208000;4494000;Vigente con estudiantes nuevos
OFE_2026;I71S1C149J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;"Pedagogía en Historia, Geografía y Ciencias Sociales";Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);149;PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES / LICENCIATURA EN EDUCACION EN HISTORIA Y CIENCIAS SOCIALES;Presencial;Diurna;1;Plan Regular;NO APLICA;10;1;10;1;10;PROFESOR DE ESTADO EN HISTORIA Y CIENCIAS SOCIALES;LICENCIADO EN EDUCACION EN HISTORIA Y CIENCIAS SOCIALES;Pregrado;Profesional Con Licenciatura;16051;2004;Acreditada;Programa de Pedagogía Elegible;Pedagogía;Educación Media;0;6;0;0;0;0;0;0;0;0;0;0;10;40;20;10;0;20;0;0;45;0;Monto en Pesos;212000;208000;208000;4616000;Vigente con estudiantes nuevos
OFE_2026;I71S1C14J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Ingeniería Civil Eléctrica;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);14;INGENIERIA CIVIL EN ELECTRICIDAD;Presencial;Diurna;1;Plan Regular;NO APLICA;12;1;12;1;12;INGENIERO CIVIL EN ELECTRICIDAD;LICENCIADO EN CIENCIAS DE LA INGENIERIA;Pregrado;Profesional Con Licenciatura;0;1972;No Acreditada;No elegible;Otro;Educación Media;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;318000;318000;6782000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C14J1V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Ingeniería Civil Eléctrica;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);14;INGENIERIA CIVIL EN ELECTRICIDAD;Presencial;Diurna;2;Plan Regular;NO APLICA;11;1;11;1;11;INGENIERO(A) CIVIL EN ELECTRICIDAD;LICENCIADO EN CIENCIAS DE LA INGENIERIA;Pregrado;Profesional Con Licenciatura;16001;1972;No Acreditada;No elegible;Otro;Educación Media;0;7;0;0;0;0;0;0;0;0;0;0;25;25;10;15;15;0;10;0;90;0;Monto en Pesos;212000;318000;318000;6782000;Vigente con estudiantes nuevos
OFE_2026;I71S1C152J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);152;CONTADOR PUBLICO Y AUDITOR;Presencial;Vespertina;1;Plan Regular;NO APLICA;10;2;10;1;10;CONTADOR PUBLICO Y AUDITOR;LICENCIADO EN CONTABILIDAD Y AUDITORIA;Pregrado;Profesional Con Licenciatura;16038;1974;No Acreditada;No elegible;Otro;Educación Media;0;1;0;0;0;0;0;0;0;0;0;0;10;40;10;25;5;10;10;0;30;0;Monto en Pesos;212000;208000;208000;5677000;Vigente con estudiantes nuevos
OFE_2026;I71S1C154J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Ciencias;Informática;Ingeniería Civil en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);154;PLAN ESPECIAL INGENIERIA CIVIL EN INFORMATICA;Presencial;Vespertina;1;Plan Especial;TITULADOS;6;1;6;1;6;INGENIERO CIVIL EN INFORMATICA;LICENCIADO EN CIENCIAS DE LA INGENIERIA;Pregrado;Profesional Con Licenciatura;0;1993;No Acreditada;No elegible;Otro;Título Profesional;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;6782000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C154J2V2;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Ciencias;Informática;Ingeniería Civil en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);154;PLAN ESPECIAL INGENIERIA CIVIL EN INFORMATICA;Presencial;Vespertina;2;Plan Especial;TITULADOS;8;1;8;1;8;INGENIERO CIVIL EN INFORMATICA;LICENCIADO EN CIENCIAS DE LA INGENIERIA;Pregrado;Profesional Con Licenciatura;0;1993;No Acreditada;No elegible;Otro;Título Profesional;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;6782000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C155J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Servicios;Protección del Medio Ambiente;Ingeniería en Medio Ambiente;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);155;INGENIERIA DE EJECUCION EN AMBIENTE;Presencial;Diurna;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO DE EJECUCION EN AMBIENTE;LICENCIADO EN INGENIERIA APLICADA;Pregrado;Profesional Con Licenciatura;0;1994;No Acreditada;No elegible;Otro;Educación Media;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;208000;208000;5760000;Vigente sin estudiantes nuevos
OFE_2026;I71S1C156J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Arquitectura y Construcción;Ingeniería Civil en Obras Civiles;"Ingeniería, Industria y Construcción";Arquitectura y Construcción;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);156;PLAN ESPECIAL INGENIERIA CIVIL EN OBRAS CIVILES;Presencial;Vespertina;1;Plan Especial;TITULADOS;8;1;8;1;8;INGENIERO CIVIL EN OBRAS CIVILES;LICENCIADO EN CIENCIAS DE LA INGENIERIA;Pregrado;Profesional Con Licenciatura;0;2004;No Acreditada;No elegible;Otro;Plan Común;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monto en Pesos;212000;444000;444000;6782000;Vigente sin estudiantes nuevos
